Duty Period #,Flights
1257,['FM9422']
1258,['FM9423']
1259,['FM9424']
1260,['FM9425']
1261,['FM9426']
1262,['FM9427']
1263,['FM9428']
1264,['FM9431']
1265,['FM9432']
1266,['FM9437/8']
1267,['FM9439/40']
1268,['FM9451']
1269,['FM9452']
1270,['FM9453/4']
1271,['FM9455/6']
1272,['FM9461/2']
1273,['FM9469']
1274,['G52640']
1275,['GS6463/4']
1276,['GS6477/8']
1277,['GS6479/80']
1278,['GS6485/6']
1279,['GS6487/8']
1280,['GS6491/2']
1281,['GS6493/4']
1282,['GS6495/6']
1283,['GS6497/8']
1284,['GS6501/2']
1285,['GS6521/2']
1286,['GS6523/4']
1287,['GS6525/6']
1288,['GS6527/8']
1289,['GS6533/4']
1290,['GS6539/40']
1291,['GS6547/8']
1292,['GS6551/2']
1293,['GS6553/4']
1294,['GS6555/6']
1295,['GS6611/2']
1296,['GS6613/4']
1297,['GS6615/6']
1298,['GS6617/8']
1299,['GS6619/20']
1300,['GS6629/30']
1301,['GS6671/2']
1302,['GS6677/8']
1303,['GS6687/8']
1304,['GS7401/2']
1305,['GS7413/4']
1306,['GS7497/8']
1307,['GS7501/2']
1308,['GS7511']
1309,['GS7512']
1310,['GS7513/4']
1311,['GS7515/6']
1312,['GS7517/8']
1313,['GS7519/20']
1314,['GS7521/2']
1315,['GS7533/4']
1316,['GS7537/8']
1317,['GS7539/40']
1318,['GS7547/8']
1319,['GS7549/50']
1320,['GS7553/4']
1321,['GS7555/6']
1322,['HO1115/6']
1323,['HO1117/8']
1324,['HO1119/20']
1325,['HO1123/4']
1326,['HO1125/6']
1327,['HO1127/8']
1328,['HO1129/30']
1329,['HO1133/4']
1330,['HO1135']
1331,['HO1136']
1332,['HO1137/8']
1333,['HO1139']
1334,['HO1140']
1335,['HO1141/2']
1336,['HO1145']
1337,['HO1146']
1338,['HO1205/6']
1339,['HO1209/10']
1340,['HO1213/4']
1341,['HO1215/6']
1342,['HO1227/8']
1343,['HO1231/2']
1344,['HO1245']
1345,['HO1246']
1346,['HU7003']
1347,['HU7004']
1348,['HU7005']
1349,['HU7006']
1350,['HU7007']
1351,['HU7008']
1352,['HU7009']
1353,['HU7012']
1354,['HU7013']
1355,['HU7015']
1356,['HU7019']
1357,['HU7022']
1358,['FM9470']
1359,['FM9517/8']
1360,['FM9521/2']
1361,['FM9523/4']
1362,['FM9531/2']
1363,['FM9533']
1364,['FM9534']
1365,['FM9535/6']
1366,['FM9537/8']
1367,['FM9541/2']
1368,['FM9543/4']
1369,['FM9545/6']
1370,['FM9547/8']
1371,['G52601/2']
1372,['G52603/4']
1373,['G52605/6']
1374,['G52635/6']
1375,['G52639']
1376,['GS6413/4']
1377,['GS6417/8']
1378,['GS6423/4']
1379,['GS6433/4']
1380,['GS6451/2']
1381,['GS6455/6']
1382,['GS6457/8']
1383,['GS6459/60']
1384,['GS6559/60']
1385,['GS6569/70']
1386,['GS6573']
1387,['GS6574']
1388,['GS6577/8']
1389,['GS6580']
1390,['GS6583/4']
1391,['GS6587/8']
1392,['GS6589/90']
1393,['GS6591/2']
1394,['GS6601/2']
1395,['GS6603/4']
1396,['GS6605/6']
1397,['GS6607/8']
1398,['GS7421/2']
1399,['GS7425/6']
1400,['GS7433/4']
1401,['GS7435/6']
1402,['GS7437/8']
1403,['GS7453/4']
1404,['GS7455/6']
1405,['GS7466']
1406,['GS7467/8']
1407,['GS7469/70']
1408,['GS7475/6']
1409,['GS7477/8']
1410,['GS7481/2']
1411,['GS7483/4']
1412,['GS7485/6']
1413,['GS7491/2']
1414,['GS7495/6']
1415,['GS7561/2']
1416,['GS7573/4']
1417,['GS7575']
1418,['GS7576']
1419,['GS7577/8']
1420,['GS7579/80']
1421,['GS7583/4']
1422,['GS7585']
1423,['GS7586']
1424,['GS7587']
1425,['GS7588']
1426,['GS7589/90']
1427,['HO1101/2']
1428,['HO1105/6']
1429,['HO1107/8']
1430,['HO1111/2']
1431,['HO1149/50']
1432,['HO1151/2']
1433,['HO1161/2']
1434,['HO1163/4']
1435,['HO1165/6']
1436,['HO1167/8']
1437,['HO1169/70']
1438,['HO1171/2']
1439,['HO1175/6']
1440,['HO1177/8']
1441,['HO1179/80']
1442,['HO1181/2']
1443,['HO1183/4']
1444,['HO1185/6']
1445,['HO1189/90']
1446,['HO1191/2']
1447,['HO1193/4']
1448,['HO1259/60']
1449,['HO1285']
1450,['HU7035']
1451,['HU7040']
1452,['HU7041']
1453,['HU7042']
1454,['HU7045']
1455,['HU7047']
1456,['HU7048']
1457,['HU7057']
1458,['HU7058']
1459,['HU7063']
1460,['HU7064']
1461,['HU7070']
1462,['HU7071']
1463,['HU7079']
1464,['HU7080']
1465,['HU7081']
1466,['HU7082']
1467,['HU7085']
1468,['HU7086']
1469,['HU7087']
1470,['HU7088']
1471,['HU7089/90']
1472,['HU7119']
1473,['HU7120']
1474,['HU7121']
1475,['HU7122']
1476,['HU7123']
1477,['HU7124']
1478,['HU7125']
1479,['HU7135']
1480,['HU7136']
1481,['HU7137']
1482,['HU7138']
1483,['HU7166']
1484,['HU7169']
1485,['HU7170']
1486,['HU7171']
1487,['HU7172']
1488,['HU7175']
1489,['HU7177']
1490,['HU7178']
1491,['HU7179']
1492,['HU7180']
1493,['HU7181']
1494,['HU7182']
1495,['HU7185']
1496,['HU7186']
1497,['HU7214']
1498,['HU7228']
1499,['HU7231']
1500,['HU7232']
1501,['HU7233']
1502,['HU7234']
1503,['HU7235/6']
1504,['HU7237']
1505,['HU7239']
1506,['HU7240']
1507,['HU7243']
1508,['HU7244']
1509,['HU7293']
1510,['HU7294']
1511,['HU7297']
1512,['HU7298']
1513,['HU7308']
1514,['HU7309']
1515,['HU7310']
1516,['HU7319']
1517,['HU7320']
1518,['HU7325']
1519,['HU7326']
1520,['HU7327']
1521,['HU7328']
1522,['HU7371']
1523,['HU7376']
1524,['HU7379']
1525,['HU7380']
1526,['HU7381']
1527,['HU7382']
1528,['HU7387']
1529,['HU7388']
1530,['HU7627']
1531,['HU7628']
1532,['HU7629']
1533,['HU7630']
1534,['HU7633']
1535,['HU7634']
1536,['HU7635']
1537,['HU7636']
1538,['HU7712']
1539,['HU7715']
1540,['HU7716']
1541,['HU7717']
1542,['HU7718']
1543,['HU7721']
1544,['HU7722']
1545,['HU7729']
1546,['HU7730']
1547,['HU7735']
1548,['HU7736']
1549,['HU7739']
1550,['HU7097']
1551,['HU7098']
1552,['HU7103']
1553,['HU7111']
1554,['HU7112']
1555,['HU7113/4']
1556,['HU7141']
1557,['HU7142']
1558,['HU7145']
1559,['HU7146']
1560,['HU7147']
1561,['HU7148']
1562,['HU7151']
1563,['HU7152']
1564,['HU7155']
1565,['HU7161']
1566,['HU7162']
1567,['HU7165']
1568,['HU7189']
1569,['HU7190']
1570,['HU7191']
1571,['HU7196']
1572,['HU7197']
1573,['HU7198']
1574,['HU7201']
1575,['HU7202']
1576,['HU7203']
1577,['HU7204']
1578,['HU7205']
1579,['HU7206']
1580,['HU7207']
1581,['HU7208']
1582,['HU7211']
1583,['HU7212']
1584,['HU7213']
1585,['HU7245']
1586,['HU7246']
1587,['HU7251']
1588,['HU7252']
1589,['HU7253']
1590,['HU7254']
1591,['HU7257']
1592,['HU7258']
1593,['HU7267']
1594,['HU7268']
1595,['HU7269']
1596,['HU7270']
1597,['HU7271']
1598,['HU7272']
1599,['HU7277/8']
1600,['HU7279']
1601,['HU7280']
1602,['HU7281']
1603,['HU7338']
1604,['HU7346']
1605,['HU7347']
1606,['HU7348']
1607,['HU7362']
1608,['HU7601']
1609,['HU7602']
1610,['HU7603']
1611,['HU7604']
1612,['HU7605']
1613,['HU7606']
1614,['HU7615']
1615,['HU7616']
1616,['HU7617']
1617,['HU7673']
1618,['HU7674']
1619,['HU7687']
1620,['HU7688']
1621,['HU7689']
1622,['HU7690']
1623,['HU7693/4']
1624,['HU7701']
1625,['HU7702']
1626,['HU7703']
1627,['HU7704']
1628,['HU7709']
1629,['HU7710']
1630,['HU7711']
1631,['HU7745']
1632,['HU7746']
1633,['HU7747']
1634,['HU7748']
1635,['HU7751']
1636,['HU7752']
1637,['HU7753']
1638,['HU7755']
1639,['HU7756']
1640,['HU7759']
1641,['HU7760']
1642,['HU7763']
1643,['HU7765']
1644,['HU7769']
1645,['HU7770']
1646,['HU7771']
1647,['HU7772']
1648,['HU7787']
1649,['HU7788']
1650,['HU7801']
1651,['HU7802']
1652,['HU7803']
1653,['HU7804']
1654,['HU7807/8']
1655,['HU7809/10']
1656,['HU7811']
1657,['HU7812']
1658,['HU7813']
1659,['HU7814']
1660,['HU7815']
1661,['HU7816']
1662,['HU7821/2']
1663,['HU7829']
1664,['HU7833']
1665,['HU7863']
1666,['HU7871/2']
1667,['HU7873/4']
1668,['HU7889']
1669,['HU7890']
1670,['HU7893']
1671,['HU7894']
1672,['J56216']
1673,['J56247']
1674,['J56248']
1675,['J56253']
1676,['JD5135/6']
1677,['JD5139/40']
1678,['JD5145']
1679,['JD5146']
1680,['JD5147/8']
1681,['JD5149']
1682,['JD5150']
1683,['JD5151/2']
1684,['JD5153/4']
1685,['JD5157/8']
1686,['JD5160']
1687,['JD5161/2']
1688,['JD5169/70']
1689,['JD5171/2']
1690,['JD5173/4']
1691,['JD5175/6']
1692,['JD5261']
1693,['JD5262']
1694,['JD5269/70']
1695,['JD5285/6']
1696,['JD5287/8']
1697,['JD5291/2']
1698,['JD5299/300']
1699,['JD5311/2']
1700,['JD5315/6']
1701,['JD5317/8']
1702,['JD5331/2']
1703,['HU7834']
1704,['HU7837']
1705,['HU7839']
1706,['HU7840']
1707,['HU7845']
1708,['HU7846']
1709,['HU7847']
1710,['HU7848']
1711,['HU7849']
1712,['HU7851']
1713,['HU7852']
1714,['HU7855']
1715,['HU7856']
1716,['HU7859']
1717,['HU7860']
1718,['HU7861']
1719,['HU7862']
1720,['J56254']
1721,['JD5103']
1722,['JD5104']
1723,['JD5117/8']
1724,['JD5123/4']
1725,['JD5125']
1726,['JD5131/2']
1727,['JD5177/8']
1728,['JD5179/80']
1729,['JD5181/2']
1730,['JD5185/6']
1731,['JD5187/8']
1732,['JD5191/2']
1733,['JD5195/6']
1734,['JD5201/2']
1735,['JD5219/20']
1736,['JD5227/8']
1737,['JD5245/6']
1738,['JD5381/2']
1739,['JD5501/2']
1740,['JD5505/6']
1741,['JD5531/2']
1742,['JD5601']
1743,['JD5602']
1744,['JD5610/09']
1745,['JD5651']
1746,['JD5652']
1747,['JR1501/2']
1748,['JR1503/4']
1749,['JR1505/6']
1750,['JR1509/10']
1751,['JR1513/4']
1752,['JR1517']
1753,['JR1518']
1754,['JR1519']
1755,['JR1520']
1756,['JR1529/30']
1757,['JR1535/6']
1758,['KN2251/2']
1759,['KN2257/8']
1760,['KN2261/2']
1761,['KN2263']
1762,['KN2264']
1763,['KN2267/8']
1764,['KN2269/70']
1765,['KN2271/2']
1766,['KN2273/4']
1767,['KN2275/6']
1768,['KN2279/80']
1769,['KN2283']
1770,['KN2284']
1771,['KN2285/6']
1772,['KN2287/8']
1773,['KN2289/90']
1774,['KN2291/2']
1775,['KN2901/2']
1776,['KY8035/6']
1777,['KY8061/2']
1778,['KY8069']
1779,['KY8070']
1780,['KY8072']
1781,['KY8083/4']
1782,['KY8085/6']
1783,['KY8092']
1784,['MF8055/6']
1785,['MF8061/2']
1786,['MF8061/2']
1787,['MF8065/6']
1788,['MF8065/6']
1789,['MF8067/8']
1790,['MF8067/8']
1791,['MF8073/4']
1792,['MF8073/4']
1793,['MF8081/2']
1794,['MF8081/2']
1795,['MF8083/4']
1796,['MF8083/4']
1797,['MF8085/6']
1798,['MF8115/6']
1799,['MF8115/6']
1800,['MF8117/8']
1801,['MF8117/8']
1802,['MF8119']
1803,['MF8119']
1804,['MF8120']
1805,['MF8120']
1806,['MF8125/6']
1807,['MF8125/6']
1808,['MF8169/70']
1809,['MF8169/70']
1810,['MF8172']
1811,['MF8172']
1812,['MF8177/8']
1813,['MF8177/8']
1814,['MF8219/20']
1815,['MF8219/20']
1816,['MF8231/2']
1817,['MF8231/2']
1818,['MF8235/6']
1819,['MF8235/6']
1820,['MF8251/2']
1821,['MF8305/6']
1822,['MF8305/6']
1823,['MF8307/8']
1824,['MF8307/8']
1825,['MF8309/10']
1826,['MF8309/10']
1827,['MF8313/4']
1828,['MF8313/4']
1829,['MF8315/6']
1830,['MF8315/6']
1831,['MF8325']
1832,['MF8325']
1833,['MF8326']
1834,['MF8326']
1835,['MF8327/8']
1836,['MF8347/8']
1837,['MF8361/2']
1838,['MF8361/2']
1839,['MF8363/4']
1840,['MF8363/4']
1841,['MF8373/4']
1842,['MF8373/4']
1843,['MF8375/6']
1844,['MF8375/6']
1845,['KN2901/2']
1846,['KN2903/4']
1847,['KN2907/8']
1848,['KN2915/6']
1849,['KN2921/2']
1850,['KN2923/4']
1851,['KN2925/6']
1852,['KN2931/2']
1853,['KN2935/6']
1854,['KN2937/8']
1855,['KN2943/4']
1856,['KN2945/6']
1857,['KN2947/8']
1858,['KY8007/8']
1859,['KY8011/2']
1860,['KY8013/4']
1861,['MF8025/6']
1862,['MF8025/6']
1863,['MF8029/30']
1864,['MF8029/30']
1865,['MF8031/2']
1866,['MF8031/2']
1867,['MF8035/6']
1868,['MF8035/6']
1869,['MF8041/2']
1870,['MF8041/2']
1871,['MF8045/6']
1872,['MF8045/6']
1873,['MF8049/50']
1874,['MF8049/50']
1875,['MF8051/2']
1876,['MF8051/2']
1877,['MF8053/4']
1878,['MF8053/4']
1879,['MF8055/6']
1880,['MF8085/6']
1881,['MF8091']
1882,['MF8091']
1883,['MF8092']
1884,['MF8092']
1885,['MF8101/2']
1886,['MF8101/2']
1887,['MF8107/8']
1888,['MF8107/8']
1889,['MF8109/10']
1890,['MF8109/10']
1891,['MF8113/4']
1892,['MF8113/4']
1893,['MF8136']
1894,['MF8136']
1895,['MF8137/8']
1896,['MF8137/8']
1897,['MF8139/40']
1898,['MF8139/40']
1899,['MF8145/6']
1900,['MF8145/6']
1901,['MF8147/8']
1902,['MF8147/8']
1903,['MF8149/50']
1904,['MF8149/50']
1905,['MF8157/8']
1906,['MF8157/8']
1907,['MF8165/6']
1908,['MF8165/6']
1909,['MF8207/8']
1910,['MF8207/8']
1911,['MF8251/2']
1912,['MF8301/2']
1913,['MF8301/2']
1914,['MF8327/8']
1915,['MF8329/30']
1916,['MF8329/30']
1917,['MF8341/2']
1918,['MF8341/2']
1919,['MF8343/4']
1920,['MF8343/4']
1921,['MF8345/6']
1922,['MF8345/6']
1923,['MF8347/8']
1924,['MF8377/8']
1925,['MF8377/8']
1926,['MF8379/80']
1927,['MF8379/80']
1928,['MF8381']
1929,['MF8381']
1930,['MF8382']
1931,['MF8382']
1932,['MF8385/6']
1933,['MF8385/6']
1934,['MF8391/2']
1935,['MF8391/2']
1936,['MF8395/6']
1937,['MF8395/6']
1938,['MF8403/4']
1939,['MF8403/4']
1940,['MF8405/6']
1941,['MF8405/6']
1942,['MF8415/6']
1943,['MF8415/6']
1944,['MF8423/4']
1945,['MF8423/4']
1946,['MF8425/6']
1947,['MF8425/6']
1948,['MF8435/6']
1949,['MF8473/4']
1950,['MF8483/4']
1951,['MF8483/4']
1952,['MF8487/8']
1953,['MF8487/8']
1954,['MF8495/6']
1955,['MF8495/6']
1956,['MF8501/2']
1957,['MF8501/2']
1958,['MF8503']
1959,['MF8503']
1960,['MF8504']
1961,['MF8504']
1962,['MF8505/6']
1963,['MF8505/6']
1964,['MF8507/8']
1965,['MF8525/6']
1966,['MF8527/8']
1967,['MF8527/8']
1968,['MF8529/30']
1969,['MF8529/30']
1970,['MF8531/2']
1971,['MF8531/2']
1972,['MF8535/6']
1973,['MF8535/6']
1974,['MF8537/8']
1975,['MF8537/8']
1976,['MF8539/40']
1977,['MF8539/40']
1978,['MF8541/2']
1979,['MF8541/2']
1980,['MF8543/4']
1981,['MF8543/4']
1982,['MF8545/6']
1983,['MF8545/6']
1984,['MF8547/8']
1985,['MF8573/4']
1986,['MF8573/4']
1987,['MF8577/8']
1988,['MF8577/8']
1989,['MF8579/80']
1990,['MF8579/80']
1991,['MF8581/2']
1992,['MF8581/2']
1993,['MF8587/8']
1994,['MF8587/8']
1995,['MF8589/90']
1996,['MU2055/6']
1997,['MU2057/8']
1998,['MU2065']
1999,['MU2066']
2000,['MU2067']
2001,['MU2068']
2002,['MU2073/4']
2003,['MU2077/8']
2004,['MU2115']
2005,['MU2116']
2006,['MU2117']
2007,['MU2118']
2008,['MU2119']
2009,['MU2120']
2010,['MU2121']
2011,['MU2122']
2012,['MU2123']
2013,['MU2124']
2014,['MU2125']
2015,['MU2126']
2016,['MU2128']
2017,['MU2151']
2018,['MU2153']
2019,['MU2155']
2020,['MU2156']
2021,['MU2157']
2022,['MU2158']
2023,['MU2159']
2024,['MU2160']
2025,['MU2161']
2026,['MU2162']
2027,['MU2277/8']
2028,['MU2279']
2029,['MU2280']
2030,['MU2281']
2031,['MU2282']
2032,['MU2285/6']
2033,['MU2289/90']
2034,['MU2291/2']
2035,['MU2293']
2036,['MU2297']
2037,['MU2298']
2038,['MU2301']
2039,['MU2302']
2040,['MU2303/4']
2041,['MU2305']
2042,['MU2306']
2043,['MU2307/8']
2044,['MU2309/10']
2045,['MU2311']
2046,['MU2312']
2047,['MU2313']
2048,['MU2314']
2049,['MU2315']
2050,['MU2321']
2051,['MF8435/6']
2052,['MF8437/8']
2053,['MF8437/8']
2054,['MF8441/2']
2055,['MF8441/2']
2056,['MF8447/8']
2057,['MF8447/8']
2058,['MF8449/50']
2059,['MF8449/50']
2060,['MF8461/2']
2061,['MF8461/2']
2062,['MF8465/6']
2063,['MF8465/6']
2064,['MF8471/2']
2065,['MF8471/2']
2066,['MF8473/4']
2067,['MF8507/8']
2068,['MF8509/10']
2069,['MF8509/10']
2070,['MF8511/2']
2071,['MF8511/2']
2072,['MF8513/4']
2073,['MF8513/4']
2074,['MF8515/6']
2075,['MF8515/6']
2076,['MF8517/8']
2077,['MF8517/8']
2078,['MF8521/2']
2079,['MF8521/2']
2080,['MF8525/6']
2081,['MF8547/8']
2082,['MF8549/50']
2083,['MF8549/50']
2084,['MF8551/2']
2085,['MF8551/2']
2086,['MF8555/6']
2087,['MF8555/6']
2088,['MF8561/2']
2089,['MF8561/2']
2090,['MF8563/4']
2091,['MF8563/4']
2092,['MF8567/8']
2093,['MF8567/8']
2094,['MF8589/90']
2095,['MU2035']
2096,['MU2036']
2097,['MU2080']
2098,['MU2083']
2099,['MU2084']
2100,['MU2085/6']
2101,['MU2089/90']
2102,['MU2091']
2103,['MU2099']
2104,['MU2100']
2105,['MU2101']
2106,['MU2103']
2107,['MU2105']
2108,['MU2106']
2109,['MU2110']
2110,['MU2111']
2111,['MU2112']
2112,['MU2114']
2113,['MU2165']
2114,['MU2166']
2115,['MU2167']
2116,['MU2168']
2117,['MU2211']
2118,['MU2261']
2119,['MU2262']
2120,['MU2263/4']
2121,['MU2268']
2122,['MU2269']
2123,['MU2270']
2124,['MU2273']
2125,['MU2274']
2126,['MU2275']
2127,['MU2325/6']
2128,['MU2329']
2129,['MU2330']
2130,['MU2333/4']
2131,['MU2335']
2132,['MU2339']
2133,['MU2340']
2134,['MU2341/2']
2135,['MU2343/4']
2136,['MU2347/8']
2137,['MU2351/2']
2138,['MU2353']
2139,['MU2354']
2140,['MU2355/6']
2141,['MU2357']
2142,['MU2358']
2143,['MU2363']
2144,['MU2364']
2145,['MU2369/70']
2146,['MU2377/8']
2147,['MU2395/6']
2148,['MU2398']
2149,['MU2399/400']
2150,['MU2411']
2151,['MU2412/7']
2152,['MU2415/6']
2153,['MU2423']
2154,['MU2424']
2155,['MU2451']
2156,['MU2452']
2157,['MU2453']
2158,['MU2454']
2159,['MU2455']
2160,['MU2456']
2161,['MU2497/8']
2162,['MU2501']
2163,['MU2502']
2164,['MU2503/4']
2165,['MU2507']
2166,['MU2508']
2167,['MU2509/10']
2168,['MU2511']
2169,['MU2513']
2170,['MU2514']
2171,['MU2516']
2172,['MU2517']
2173,['MU2518']
2174,['MU2524']
2175,['MU2529/30']
2176,['MU2532']
2177,['MU2533/4']
2178,['MU2545/6']
2179,['MU2547']
2180,['MU2548']
2181,['MU2625/6']
2182,['MU2715']
2183,['MU2716']
2184,['MU2725']
2185,['MU2726']
2186,['MU2755']
2187,['MU2756']
2188,['MU2767/8']
2189,['MU2769']
2190,['MU2770']
2191,['MU2802']
2192,['MU2805']
2193,['MU2806']
2194,['MU2807']
2195,['MU2808']
2196,['MU2809']
2197,['MU2810']
2198,['MU2811']
2199,['MU2812']
2200,['MU2813']
2201,['MU2814']
2202,['MU2865/6']
2203,['MU2867']
2204,['MU2869']
2205,['MU2875/6']
2206,['MU2881']
2207,['MU2882']
2208,['MU2885']
2209,['MU2966']
2210,['MU2975/6']
2211,['MU2985/6']
2212,['MU2993']
2213,['MU2994']
2214,['MU3115']
2215,['MU3116']
2216,['MU3125']
2217,['MU2459']
2218,['MU2460']
2219,['MU2467']
2220,['MU2468']
2221,['MU2471']
2222,['MU2475']
2223,['MU2476']
2224,['MU2481/2']
2225,['MU2483/4']
2226,['MU2485/6']
2227,['MU2487/8']
2228,['MU2491/2']
2229,['MU2493/4']
2230,['MU2551/2']
2231,['MU2577']
2232,['MU2578']
2233,['MU2601/2']
2234,['MU2607/8']
2235,['MU2645/6']
2236,['MU2647/8']
2237,['MU2651/2']
2238,['MU2667/8']
2239,['MU2687/8']
2240,['MU2691/2']
2241,['MU2701']
2242,['MU2702']
2243,['MU2705']
2244,['MU2706']
2245,['MU2709']
2246,['MU2710']
2247,['MU2735/6']
2248,['MU2737/8']
2249,['MU2739']
2250,['MU2740']
2251,['MU2745/6']
2252,['MU2779']
2253,['MU2780']
2254,['MU2787']
2255,['MU2789']
2256,['MU2790']
2257,['MU2792']
2258,['MU2801']
2259,['MU2821']
2260,['MU2822']
2261,['MU2829/30']
2262,['MU2831']
2263,['MU2832']
2264,['MU2835']
2265,['MU2836']
2266,['MU2839']
2267,['MU2840']
2268,['MU2841']
2269,['MU2842']
2270,['MU2845']
2271,['MU2851']
2272,['MU2852']
2273,['MU2855/6']
2274,['MU2857']
2275,['MU2858']
2276,['MU2861']
2277,['MU2886']
2278,['MU2887']
2279,['MU2888']
2280,['MU2891']
2281,['MU2892']
2282,['MU2895/6']
2283,['MU2905/6']
2284,['MU2907/8']
2285,['MU2909/10']
2286,['MU2927/8']
2287,['MU2939/40']
2288,['MU2945/6']
2289,['MU3126']
2290,['MU3127/8']
2291,['MU3149']
2292,['MU3150']
2293,['MU3191']
2294,['MU3193']
2295,['MU3194']
2296,['MU3201']
2297,['MU3202']
2298,['MU3205']
2299,['MU3206']
2300,['MU3219/20']
2301,['MU3221/2']
2302,['MU3239']
2303,['MU3240']
2304,['MU3241']
2305,['MU3242']
2306,['MU3407/8']
2307,['MU3601/2']
2308,['MU5103']
2309,['MU5104']
2310,['MU5105']
2311,['MU5106']
2312,['MU5107']
2313,['MU5109']
2314,['MU5140']
2315,['MU5141']
2316,['MU5142']
2317,['MU5143']
2318,['MU5144']
2319,['MU5147']
2320,['MU5148']
2321,['MU5149/50']
2322,['MU5151/2']
2323,['MU5153']
2324,['MU5154']
2325,['MU5157']
2326,['MU5158']
2327,['MU5159']
2328,['MU5160']
2329,['MU5162']
2330,['MU5163']
2331,['MU5164']
2332,['MU5194']
2333,['MU5195']
2334,['MU5196']
2335,['MU5197']
2336,['MU5199']
2337,['MU5200']
2338,['MU5201']
2339,['MU5202']
2340,['MU5203/4']
2341,['MU5207/8']
2342,['MU5211']
2343,['MU5212']
2344,['MU5215/6']
2345,['MU5217']
2346,['MU5218']
2347,['MU5219/20']
2348,['MU5223/4']
2349,['MU5225/6']
2350,['MU5227/8']
2351,['MU5255/6']
2352,['MU5257/8']
2353,['MU5259/60']
2354,['MU5261/2']
2355,['MU5263']
2356,['MU5264']
2357,['MU5266']
2358,['MU5267/8']
2359,['MU5271']
2360,['MU5272']
2361,['MU5273']
2362,['MU5274']
2363,['MU5275']
2364,['MU5276']
2365,['MU5279']
2366,['MU5280']
2367,['MU5285/6']
2368,['MU5287/8']
2369,['MU5320']
2370,['MU5321/2']
2371,['MU5323']
2372,['MU5324']
2373,['MU5325']
2374,['MU5326']
2375,['MU5327']
2376,['MU5328']
2377,['MU5329']
2378,['MU5330']
2379,['MU5332']
2380,['MU5335']
2381,['MU5337/8']
2382,['MU5339/40']
2383,['MU5341']
2384,['MU5342']
2385,['MU5347']
2386,['MU5348']
2387,['MU5351/2']
2388,['MU5355/6']
2389,['MU5357/8']
2390,['MU5359/60']
2391,['MU5395/6']
2392,['MU5397/8']
2393,['MU5401']
2394,['MU5402']
2395,['MU5408']
2396,['MU5410']
2397,['MU5411']
2398,['MU5413']
2399,['MU5415']
2400,['MU5416']
2401,['MU5420']
2402,['MU5421/2']
2403,['MU5423']
2404,['MU5457/8']
2405,['MU5459']
2406,['MU5460']
2407,['MU5463/4']
2408,['MU5465']
2409,['MU5466']
2410,['MU5467']
2411,['MU5468']
2412,['MU5471']
2413,['MU5472']
2414,['MU5477']
2415,['MU5478']
2416,['MU5479/80']
2417,['MU5483']
2418,['MU5484']
2419,['MU5485']
2420,['MU5486']
2421,['MU5489/90']
2422,['MU5111']
2423,['MU5112']
2424,['MU5113']
2425,['MU5114']
2426,['MU5115']
2427,['MU5116']
2428,['MU5117']
2429,['MU5118']
2430,['MU5119']
2431,['MU5120']
2432,['MU5121']
2433,['MU5122']
2434,['MU5123']
2435,['MU5124']
2436,['MU5125']
2437,['MU5126']
2438,['MU5129']
2439,['MU5130']
2440,['MU5131/2']
2441,['MU5133/4']
2442,['MU5135/6']
2443,['MU5166']
2444,['MU5167']
2445,['MU5169/70']
2446,['MU5170/71']
2447,['MU5173/4']
2448,['MU5175/6']
2449,['MU5179']
2450,['MU5181/2']
2451,['MU5183']
2452,['MU5186']
2453,['MU5187']
2454,['MU5188']
2455,['MU5189/90']
2456,['MU5191']
2457,['MU5192']
2458,['MU5233/4']
2459,['MU5235/6']
2460,['MU5237/8']
2461,['MU5239/40']
2462,['MU5243/4']
2463,['MU5245']
2464,['MU5246']
2465,['MU5251']
2466,['MU5252']
2467,['MU5253']
2468,['MU5254']
2469,['MU5290']
2470,['MU5291']
2471,['MU5292']
2472,['MU5293/4']
2473,['MU5295']
2474,['MU5296']
2475,['MU5297']
2476,['MU5298']
2477,['MU5299']
2478,['MU5300']
2479,['MU5301']
2480,['MU5302']
2481,['MU5303']
2482,['MU5304']
2483,['MU5305']
2484,['MU5308']
2485,['MU5310']
2486,['MU5311']
2487,['MU5313']
2488,['MU5314']
2489,['MU5316']
2490,['MU5317']
2491,['MU5318']
2492,['MU5319']
2493,['MU5361/2']
2494,['MU5363']
2495,['MU5364']
2496,['MU5368']
2497,['MU5369/70']
2498,['MU5371']
2499,['MU5373']
2500,['MU5375']
2501,['MU5376']
2502,['MU5377/8']
2503,['MU5379/80']
2504,['MU5381/2']
2505,['MU5383/4']
2506,['MU5385']
2507,['MU5387/8']
2508,['MU5389']
2509,['MU5390']
2510,['MU5391/2']
2511,['MU5394']
2512,['MU5425/6']
2513,['MU5427']
2514,['MU5428']
2515,['MU5429/30']
2516,['MU5431/2']
2517,['MU5433']
2518,['MU5439/40']
2519,['MU5448/7']
2520,['MU5453']
2521,['MU5454']
2522,['MU5455/6']
2523,['MU5493/4']
2524,['MU5497/8']
2525,['MU5505']
2526,['MU5506']
2527,['MU5511']
2528,['MU5512']
2529,['MU5513']
2530,['MU5514']
2531,['MU5515']
2532,['MU5516']
2533,['MU5517']
2534,['MU5518']
2535,['MU5520']
2536,['MU5521']
2537,['MU5522']
2538,['MU5524']
2539,['MU5525']
